2 1:2.014877e-01 2:1.171750e-01
2 1:2.964552e-01 2:6.902087e-02
2 1:2.036416e-01 2:1.396469e-01
2 1:1.401994e-01 2:1.268058e-01
2 1:1.840607e-01 2:8.828250e-02
2 1:1.922847e-01 2:1.083467e-01
2 1:2.149985e-01 2:1.492777e-01
2 1:1.537102e-01 2:1.573034e-01
2 1:4.084580e-01 2:7.704655e-02
2 1:8.380658e-01 2:4.815409e-02
2 1:6.921879e-01 2:4.895666e-02
2 1:4.419437e-01 2:5.296950e-02
2 1:1.740744e-01 2:8.507223e-02
2 1:2.091243e-01 2:1.556982e-01
2 1:4.760145e-01 2:8.025682e-02
2 1:1.566474e-01 2:4.654896e-02
2 1:1.822984e-01 2:1.573034e-01
2 1:5.888006e-01 2:4.975923e-02
2 1:4.096329e-01 2:5.939005e-02
2 1:1.454863e-01 2:1.605136e-01
2 1:9.242218e-01 2:5.296950e-02
2 1:1.378497e-01 2:4.735152e-02
2 1:1.666336e-01 2:5.457464e-02
2 1:1.560600e-01 2:8.426966e-02
2 1:1.503815e-01 2:8.025682e-02
2 1:1.897391e-01 2:8.426966e-02
2 1:8.235759e-01 2:5.136437e-02
2 1:9.492854e-01 2:5.457464e-02
2 1:1.525354e-01 2:1.685393e-01
2 1:1.445072e-01 2:4.494382e-02
2 1:1.593887e-01 2:4.494382e-02
2 1:6.081857e-01 2:5.698234e-02
2 1:1.646756e-01 2:7.624398e-02
2 1:1.732912e-01 2:5.939005e-02
2 1:6.361865e-01 2:4.895666e-02
2 1:1.360874e-01 2:8.587480e-02
2 1:1.664378e-01 2:8.587480e-02
2 1:2.024667e-01 2:1.011236e-01
2 1:2.304675e-01 2:1.332263e-01
2 1:1.382413e-01 2:4.494382e-02
2 1:2.347753e-01 2:1.412520e-01
2 1:7.945961e-01 2:4.815409e-02
2 1:6.109271e-01 2:5.136437e-02
2 1:2.555310e-01 2:6.982343e-02
2 1:1.527312e-01 2:8.587480e-02
2 1:5.028404e-01 2:5.939005e-02
2 1:8.402197e-01 2:5.778491e-02
2 1:1.368706e-01 2:4.654896e-02
2 1:1.926763e-01 2:4.815409e-02
2 1:1.705498e-01 2:1.404494e-01
2 1:1.497941e-01 2:1.420546e-01
2 1:1.298215e-01 2:7.544141e-02
2 1:1.548851e-01 2:8.025682e-02
2 1:2.030542e-01 2:1.661316e-01
2 1:4.719025e-01 2:7.624398e-02
2 1:1.429407e-01 2:4.735152e-02
2 1:1.985506e-01 2:5.537721e-02
2 1:3.532398e-01 2:6.420546e-02
2 1:2.598388e-01 2:7.784912e-02
2 1:1.053454e-01 2:2.062600e-01
2 1:1.777948e-01 2:8.346709e-02
2 1:1.911098e-01 2:8.266453e-02
2 1:1.368706e-01 2:1.693419e-01
2 1:1.519480e-01 2:5.136437e-02
2 1:3.642052e-01 2:7.223114e-02
2 1:7.687493e-01 2:4.895666e-02
2 1:6.735860e-01 2:4.975923e-02
2 1:4.638743e-01 2:5.296950e-02
2 1:9.099278e-01 2:5.216693e-02
2 1:1.580180e-01 2:4.735152e-02
2 1:1.462695e-01 2:5.858748e-02
2 1:1.112196e-01 2:1.243981e-01
2 1:1.251221e-01 2:1.139647e-01
2 1:1.625217e-01 2:8.828250e-02
2 1:1.854313e-01 2:1.139647e-01
2 1:7.853931e-01 2:5.136437e-02
2 1:9.353830e-01 2:5.377207e-02
2 1:2.163692e-01 2:1.492777e-01
2 1:1.339335e-01 2:4.253612e-02
2 1:1.558641e-01 2:4.815409e-02
2 1:1.546893e-01 2:4.735152e-02
2 1:1.789696e-01 2:1.581059e-01
2 1:5.938917e-01 2:5.136437e-02
2 1:1.607594e-01 2:6.179775e-02
2 1:1.472485e-01 2:5.377207e-02
2 1:4.288222e-01 2:6.019262e-02
2 1:1.705498e-01 2:8.667737e-02
2 1:8.693930e-02 2:1.067416e-01
2 1:1.364790e-01 2:1.059390e-01
2 1:4.638743e-01 2:6.019262e-02
2 1:8.131980e-01 2:5.778491e-02
2 1:1.515563e-01 2:6.420546e-02
2 1:1.766199e-01 2:5.216693e-02
2 1:1.687876e-01 2:1.428571e-01
2 1:1.411785e-01 2:1.211878e-01
2 1:6.520447e-02 2:3.097913e-01
2 1:1.699624e-01 2:8.266453e-02
2 1:1.584097e-01 2:4.333868e-02
2 1:6.023115e-01 2:5.296950e-02
2 1:6.543967e-01 2:4.975923e-02
2 1:1.370665e-01 2:8.667737e-02
2 1:1.879769e-01 2:1.629213e-01
2 1:4.399856e-01 2:8.186196e-02
2 1:1.527312e-01 2:5.216693e-02
2 1:1.979631e-01 2:5.136437e-02
2 1:1.846481e-01 2:1.332263e-01
2 1:1.523396e-01 2:1.308186e-01
2 1:9.692557e-02 2:2.873194e-01
2 1:1.403952e-01 2:8.507223e-02
2 1:1.928721e-01 2:8.025682e-02
2 1:1.625217e-01 2:1.621188e-01
2 1:1.398078e-01 2:4.735152e-02
2 1:2.104949e-01 2:1.115570e-01
2 1:7.446648e-01 2:4.895666e-02
2 1:5.631496e-01 2:5.457464e-02
2 1:3.405122e-01 2:5.939005e-02
2 1:1.351084e-01 2:8.426966e-02
2 1:1.856271e-01 2:1.171750e-01
2 1:1.971799e-01 2:1.548957e-01
2 1:1.676127e-01 2:5.296950e-02
2 1:1.854313e-01 2:5.617978e-02
2 1:3.054624e-01 2:6.581059e-02
2 1:2.617969e-01 2:8.507223e-02
2 1:1.425491e-01 2:9.550562e-02
2 1:8.705701e-01 2:5.296950e-02
2 1:1.940469e-01 2:5.056180e-02
2 1:1.488150e-01 2:6.581059e-02
2 1:7.714883e-02 2:2.407705e-01
2 1:9.888366e-02 2:2.006421e-01
2 1:7.397695e-01 2:5.056180e-02
2 1:8.885846e-01 2:5.216693e-02
2 1:1.746618e-01 2:6.741573e-02
2 1:1.807319e-01 2:5.537721e-02
2 1:1.613468e-01 2:6.500803e-02
2 1:1.249263e-01 2:7.624398e-02
2 1:6.598771e-02 2:3.820225e-01
2 1:1.137652e-01 2:1.540931e-01
2 1:1.505773e-01 2:8.186196e-02
2 1:1.582139e-01 2:8.587480e-02
2 1:4.070874e-01 2:6.099518e-02
2 1:7.131395e-01 2:5.778491e-02
2 1:1.541019e-01 2:4.654896e-02
2 1:1.529270e-01 2:4.574639e-02
2 1:1.644797e-01 2:8.266453e-02
2 1:1.944386e-01 2:5.537721e-02
2 1:4.290180e-01 2:6.019262e-02
2 1:7.548469e-01 2:4.815409e-02
2 1:1.636965e-01 2:6.581059e-02
2 1:1.084783e-01 2:7.062600e-02
2 1:6.291373e-01 2:5.216693e-02
2 1:5.741149e-01 2:4.975923e-02
2 1:7.107875e-02 2:2.784912e-01
2 1:1.272760e-01 2:7.463884e-02
2 1:1.631091e-01 2:7.945425e-02
2 1:1.599761e-01 2:1.211878e-01
2 1:1.509689e-01 2:5.377207e-02
2 1:1.562558e-01 2:1.573034e-01
2 1:5.167428e-01 2:5.136437e-02
2 1:3.559812e-01 2:6.821830e-02
2 1:2.798114e-01 2:6.741573e-02
2 1:1.339335e-01 2:1.717496e-01
2 1:1.871936e-01 2:1.765650e-01
2 1:3.608764e-01 2:8.828250e-02
2 1:1.727037e-01 2:5.377207e-02
2 1:2.028584e-01 2:5.296950e-02
2 1:1.611510e-01 2:1.147673e-01
2 1:1.186604e-01 2:1.653291e-01
2 1:1.118071e-01 2:2.327448e-01
2 1:1.321712e-01 2:8.507223e-02
2 1:1.607594e-01 2:1.476726e-01
2 1:1.562558e-01 2:1.966292e-01
2 1:1.650672e-01 2:5.537721e-02
2 1:2.028584e-01 2:5.296950e-02
2 1:1.734870e-01 2:1.468700e-01
2 1:1.437240e-01 2:1.428571e-01
2 1:1.631091e-01 2:1.011236e-01
2 1:1.304089e-01 2:7.223114e-02
2 1:1.495982e-01 2:4.735152e-02
2 1:6.589003e-01 2:4.895666e-02
2 1:6.500889e-01 2:5.056180e-02
2 1:1.188562e-01 2:7.544141e-02
2 1:1.390245e-01 2:6.982343e-02
2 1:7.740362e-01 2:5.056180e-02
2 1:1.548851e-01 2:4.975923e-02
2 1:1.648714e-01 2:5.136437e-02
2 1:2.018793e-01 2:5.537721e-02
2 1:2.956719e-01 2:6.902087e-02
2 1:6.784813e-01 2:4.815409e-02
2 1:1.546893e-01 2:5.698234e-02
2 1:4.531048e-01 2:6.099518e-02
2 1:5.183093e-01 2:5.136437e-02
2 1:7.558236e-02 2:3.314607e-01
2 1:6.128829e-02 2:3.266453e-01
2 1:6.262002e-01 2:4.975923e-02
2 1:7.740362e-01 2:5.056180e-02
2 1:1.895433e-01 2:5.778491e-02
2 1:2.067745e-01 2:5.698234e-02
2 1:1.678085e-01 2:6.340289e-02
2 1:1.407868e-01 2:7.303371e-02
2 1:7.479912e-02 2:3.194222e-01
2 1:6.951227e-02 2:3.226324e-01
2 1:3.495195e-01 2:6.099518e-02
2 1:5.257501e-01 2:6.340289e-02
2 1:1.907182e-01 2:5.537721e-02
2 1:2.253764e-01 2:5.617978e-02
2 1:1.779906e-01 2:6.099518e-02
2 1:1.223808e-01 2:9.309791e-02
2 1:8.380635e-02 2:2.086677e-01
2 1:1.168981e-01 2:9.470305e-02
2 1:1.595845e-01 2:8.908507e-02
2 1:1.499899e-01 2:1.524880e-01
2 1:1.564516e-01 2:5.457464e-02
2 1:1.660462e-01 2:1.476726e-01
2 1:2.747203e-01 2:7.142857e-02
2 1:1.852355e-01 2:9.149278e-02
2 1:3.093786e-01 2:6.902087e-02
2 1:9.281357e-02 2:1.284109e-01
2 1:1.748576e-01 2:1.581059e-01
2 1:2.502442e-01 2:1.075441e-01
2 1:1.764241e-01 2:5.617978e-02
2 1:2.224393e-01 2:9.630819e-02
2 1:1.705498e-01 2:6.179775e-02
2 1:1.024082e-01 2:1.645265e-01
2 1:1.525354e-01 2:1.284109e-01
2 1:1.241430e-01 2:8.025682e-02
2 1:1.337377e-01 2:6.982343e-02
2 1:1.552767e-01 2:4.574639e-02
2 1:1.652630e-01 2:5.216693e-02
2 1:5.731359e-01 2:4.975923e-02
2 1:7.133353e-01 2:4.815409e-02
2 1:5.515969e-01 2:5.617978e-02
2 1:6.534177e-01 2:5.216693e-02
2 1:1.008418e-01 2:1.781701e-01
2 1:1.613468e-01 2:1.476726e-01
2 1:1.447030e-01 2:1.958266e-01
2 1:1.646756e-01 2:5.457464e-02
2 1:2.144111e-01 2:1.260032e-01
2 1:1.664378e-01 2:5.939005e-02
2 1:1.014292e-01 2:2.134831e-01
2 1:2.285094e-01 2:9.229535e-02
2 1:1.286467e-01 2:7.945425e-02
2 1:1.378497e-01 2:7.223114e-02
2 1:1.562558e-01 2:4.414125e-02
2 1:1.615426e-01 2:5.698234e-02
2 1:2.915599e-01 2:7.142857e-02
2 1:4.029754e-01 2:5.778491e-02
2 1:2.516149e-01 2:8.507223e-02
2 1:5.586460e-01 2:5.216693e-02
2 1:5.308411e-01 2:5.056180e-02
2 1:1.920888e-01 2:5.617978e-02
2 1:1.470527e-01 2:6.019262e-02
2 1:8.968062e-02 2:2.463884e-01
2 1:6.050505e-02 2:3.226324e-01
2 1:4.149197e-01 2:5.537721e-02
2 1:4.865882e-01 2:5.858748e-02
2 1:2.046206e-01 2:5.939005e-02
2 1:2.132362e-01 2:5.537721e-02
2 1:1.646756e-01 2:6.500803e-02
2 1:1.574306e-01 2:7.463884e-02
2 1:1.174855e-01 2:1.974318e-01
2 1:6.285476e-02 2:3.306581e-01
2 1:1.024082e-01 2:1.436597e-01
2 1:1.327587e-01 2:8.266453e-02
2 1:2.443699e-01 2:7.062600e-02
2 1:2.939096e-01 2:1.083467e-01
2 1:1.494024e-01 2:1.396469e-01
2 1:1.770115e-01 2:5.296950e-02
2 1:2.005086e-01 2:5.537721e-02
2 1:2.075578e-01 2:1.332263e-01
2 1:2.071662e-01 2:1.203852e-01
2 1:1.564516e-01 2:1.404494e-01
2 1:1.777948e-01 2:6.340289e-02
2 1:1.327587e-01 2:6.821830e-02
2 1:9.810042e-02 2:1.372392e-01
2 1:4.041502e-01 2:6.340289e-02
2 1:1.591929e-01 2:1.524880e-01
2 1:1.204227e-01 2:6.902087e-02
2 1:1.531228e-01 2:5.136437e-02
2 1:6.947334e-01 2:4.975923e-02
2 1:5.774437e-01 2:5.377207e-02
2 1:6.207152e-02 2:5.072231e-01
2 1:1.163107e-01 2:7.544141e-02
2 1:1.262969e-01 2:8.025682e-02
2 1:1.615426e-01 2:1.356340e-01
2 1:1.542977e-01 2:1.797753e-01
2 1:1.441156e-01 2:6.260032e-02
2 1:1.564516e-01 2:5.216693e-02
2 1:1.813193e-01 2:5.617978e-02
2 1:2.097117e-01 2:1.460674e-01
2 1:5.365196e-01 2:4.975923e-02
2 1:4.875673e-01 2:5.296950e-02
2 1:1.797529e-01 2:6.260032e-02
2 1:1.086741e-01 2:8.747994e-02
2 1:3.191690e-01 2:7.062600e-02
2 1:6.620333e-01 2:5.216693e-02
2 1:2.304675e-01 2:9.791332e-02
2 1:1.071076e-01 2:1.396469e-01
2 1:1.184646e-01 2:1.621188e-01
2 1:1.347167e-01 2:1.894061e-01
2 1:1.744660e-01 2:5.537721e-02
2 1:3.644010e-01 2:5.939005e-02
2 1:1.826900e-01 2:1.276083e-01
2 1:1.296257e-01 2:1.268058e-01
2 1:6.032905e-01 2:5.136437e-02
2 1:7.009970e-02 2:3.170144e-01
2 1:1.282550e-01 2:1.805778e-01
2 1:1.607594e-01 2:1.741573e-01
2 1:1.815152e-01 2:5.537721e-02
2 1:2.637550e-01 2:1.043339e-01
2 1:1.748576e-01 2:6.019262e-02
2 1:8.948482e-02 2:1.741573e-01
2 1:3.600932e-01 2:7.383628e-02
2 1:2.494610e-01 2:7.142857e-02
2 1:1.956134e-01 2:6.902087e-02
2 1:1.635007e-01 2:6.179775e-02
2 1:1.683959e-01 2:1.324238e-01
2 1:1.225766e-01 2:1.998395e-01
2 1:1.096532e-01 2:1.003210e-01
2 1:1.026040e-01 2:7.624398e-02
2 1:2.177399e-01 2:7.544141e-02
2 1:2.183273e-01 2:1.404494e-01
2 1:1.599761e-01 2:1.219904e-01
2 1:1.715289e-01 2:5.216693e-02
2 1:2.016835e-01 2:5.617978e-02
2 1:1.877810e-01 2:1.508828e-01
2 1:6.590961e-01 2:4.975923e-02
2 1:5.627580e-01 2:5.216693e-02
2 1:1.660462e-01 2:6.420546e-02
2 1:1.539060e-01 2:6.581059e-02
2 1:3.350296e-01 2:7.142857e-02
2 1:5.535550e-01 2:5.537721e-02
2 1:2.251806e-01 2:1.099518e-01
2 1:8.380635e-02 2:2.215088e-01
2 1:1.448988e-01 2:1.597111e-01
2 1:1.683959e-01 2:1.508828e-01
2 1:1.838649e-01 2:5.216693e-02
2 1:3.626387e-01 2:6.099518e-02
2 1:1.897391e-01 2:5.617978e-02
2 1:7.812788e-02 2:3.683788e-01
2 1:5.363238e-01 2:5.457464e-02
2 1:8.361054e-02 2:4.229535e-01
2 1:1.736828e-01 2:8.988764e-02
2 1:2.012919e-01 2:1.500803e-01
2 1:2.071662e-01 2:5.296950e-02
2 1:2.700209e-01 2:1.179775e-01
2 1:1.758367e-01 2:6.099518e-02
2 1:1.405910e-01 2:8.105939e-02
2 1:3.025253e-01 2:8.747994e-02
2 1:1.063244e-01 2:1.516854e-01
2 1:1.082825e-01 2:1.853933e-01
2 1:1.253179e-01 2:1.733547e-01
2 1:1.789696e-01 2:5.377207e-02
2 1:5.580586e-01 2:4.975923e-02
2 1:2.476987e-01 2:7.865169e-02
2 1:1.523396e-01 2:1.099518e-01
2 1:6.579213e-01 2:5.216693e-02
2 1:6.872904e-02 2:3.346709e-01
2 1:1.719205e-01 2:9.630819e-02
2 1:2.065787e-01 2:9.149278e-02
2 1:2.010961e-01 2:5.457464e-02
2 1:3.689046e-01 2:5.858748e-02
2 1:1.705498e-01 2:6.019262e-02
2 1:1.237514e-01 2:1.187801e-01
2 1:4.155072e-01 2:7.223114e-02
2 1:1.071076e-01 2:2.351525e-01
2 1:1.631091e-01 2:1.340289e-01
2 1:2.073620e-01 2:9.390048e-02
2 1:1.799487e-01 2:5.296950e-02
2 1:4.993158e-01 2:5.216693e-02
2 1:1.709415e-01 2:5.698234e-02
2 1:7.734464e-02 2:4.109149e-01
2 1:6.626207e-01 2:5.296950e-02
2 1:6.383381e-02 2:3.940610e-01
2 1:2.653215e-01 2:8.587480e-02
2 1:1.797529e-01 2:1.468700e-01
2 1:1.950260e-01 2:5.296950e-02
2 1:4.934415e-01 2:5.537721e-02
2 1:1.695708e-01 2:5.617978e-02
2 1:1.076951e-01 2:6.821830e-02
2 1:5.639329e-01 2:5.778491e-02
2 1:1.039747e-01 2:9.229535e-02
2 1:1.717247e-01 2:5.457464e-02
2 1:5.386735e-01 2:5.056180e-02
2 1:3.062456e-01 2:7.624398e-02
2 1:8.889739e-02 2:6.420546e-02
2 1:9.222614e-02 2:1.757624e-01
2 1:1.355000e-01 2:1.837881e-01
2 1:1.901308e-01 2:5.377207e-02
2 1:6.246337e-01 2:5.056180e-02
2 1:2.946929e-01 2:7.062600e-02
2 1:1.588013e-01 2:1.051364e-01
2 1:5.059733e-01 2:5.778491e-02
2 1:6.540028e-02 2:4.534510e-01
2 1:3.493237e-01 2:7.463884e-02
2 1:1.869978e-01 2:1.332263e-01
2 1:3.127073e-01 2:7.223114e-02
2 1:2.016835e-01 2:5.457464e-02
2 1:1.824942e-01 2:1.484751e-01
2 1:5.674574e-01 2:5.216693e-02
2 1:1.834732e-01 2:5.617978e-02
2 1:1.556683e-01 2:6.500803e-02
2 1:9.105129e-02 2:1.508828e-01
2 1:6.841597e-01 2:5.377207e-02
2 1:3.113367e-01 2:8.426966e-02
2 1:2.240058e-01 2:1.147673e-01
2 1:8.615606e-02 2:1.773676e-01
2 1:1.734870e-01 2:9.630819e-02
2 1:1.433324e-01 2:1.380417e-01
2 1:1.897391e-01 2:8.346709e-02
2 1:2.277261e-01 2:8.988764e-02
2 1:1.989422e-01 2:5.457464e-02
2 1:2.014877e-01 2:5.698234e-02
2 1:2.868605e-01 2:6.821830e-02
2 1:5.833180e-01 2:5.056180e-02
2 1:1.589971e-01 2:1.404494e-01
2 1:1.658504e-01 2:6.420546e-02
2 1:1.411785e-01 2:6.179775e-02
2 1:8.204406e-02 2:3.146067e-01
2 1:6.346200e-01 2:5.296950e-02
2 1:4.258851e-01 2:7.463884e-02
2 1:1.351084e-01 2:1.420546e-01
2 1:1.717247e-01 2:1.356340e-01
2 1:2.351669e-01 2:5.778491e-02
2 1:2.159776e-01 2:5.537721e-02
2 1:4.392001e-01 2:5.778491e-02
2 1:1.770115e-01 2:6.179775e-02
2 1:1.309964e-01 2:7.624398e-02
2 1:5.429813e-01 2:6.500803e-02
2 1:9.281357e-02 2:3.218299e-01
2 1:2.984133e-01 2:8.025682e-02
2 1:2.081452e-01 2:1.356340e-01
2 1:2.242016e-01 2:5.778491e-02
2 1:5.541424e-01 2:5.377207e-02
2 1:1.754451e-01 2:6.019262e-02
2 1:1.231640e-01 2:6.420546e-02
2 1:6.557674e-01 2:5.939005e-02
2 1:7.205779e-02 2:3.475120e-01
2 1:3.767369e-01 2:7.624398e-02
2 1:4.305845e-01 2:6.340289e-02
2 1:2.104949e-01 2:5.778491e-02
2 1:5.972204e-01 2:5.296950e-02
2 1:1.895433e-01 2:5.537721e-02
2 1:9.203034e-02 2:1.348315e-01
2 1:6.735860e-01 2:5.296950e-02
2 1:9.105129e-02 2:2.030498e-01
2 1:1.153316e-01 2:1.934189e-01
2 1:1.337377e-01 2:1.773676e-01
2 1:1.544935e-01 2:5.617978e-02
2 1:4.826720e-01 2:5.858748e-02
2 1:2.901893e-01 2:7.142857e-02
2 1:1.445072e-01 2:1.099518e-01
2 1:2.710000e-01 2:8.186196e-02
2 1:7.166618e-02 2:4.590690e-01
2 1:9.359681e-02 2:9.390048e-02
2 1:1.965925e-01 2:9.470305e-02
2 1:5.247710e-01 2:6.260032e-02
2 1:2.997839e-01 2:6.581059e-02
2 1:2.453490e-01 2:8.828250e-02
2 1:2.014877e-01 2:5.698234e-02
2 1:2.112782e-01 2:5.377207e-02
2 1:6.081857e-01 2:5.457464e-02
2 1:5.277082e-01 2:5.617978e-02
2 1:1.390245e-01 2:1.637239e-01
2 1:1.705498e-01 2:5.698234e-02
2 1:1.200311e-01 2:5.939005e-02
2 1:7.930274e-02 2:2.383628e-01
2 1:4.186401e-01 2:6.099518e-02
2 1:7.117688e-01 2:5.457464e-02
2 1:8.870158e-02 2:1.757624e-01
2 1:3.933807e-01 2:7.062600e-02
2 1:4.742522e-01 2:6.179775e-02
2 1:2.046206e-01 2:5.537721e-02
2 1:5.420022e-01 2:5.617978e-02
2 1:1.987464e-01 2:5.056180e-02
2 1:8.811415e-02 2:1.268058e-01
2 1:5.255543e-01 2:5.457464e-02
2 1:5.443496e-02 2:3.250401e-01
2 1:6.665369e-01 2:5.537721e-02
2 1:5.429813e-01 2:5.296950e-02
2 1:2.218519e-01 2:5.537721e-02
2 1:5.889964e-01 2:5.778491e-02
2 1:1.915014e-01 2:5.939005e-02
2 1:1.071076e-01 2:8.266453e-02
2 1:6.839639e-01 2:5.377207e-02
2 1:1.801445e-01 2:6.099518e-02
2 1:2.574891e-01 2:6.741573e-02
2 1:1.445072e-01 2:6.179775e-02
2 1:5.324076e-01 2:6.340289e-02
2 1:3.996466e-01 2:7.223114e-02
2 1:1.327587e-01 2:1.460674e-01
2 1:2.144111e-01 2:6.260032e-02
2 1:1.725079e-01 2:1.356340e-01
2 1:4.444877e-01 2:5.698234e-02
2 1:1.687876e-01 2:6.260032e-02
2 1:1.439198e-01 2:6.019262e-02
2 1:6.453895e-01 2:5.939005e-02
2 1:2.570975e-01 2:8.747994e-02
2 1:1.116113e-01 2:2.014446e-01
2 1:1.813193e-01 2:1.139647e-01
2 1:2.308591e-01 2:6.019262e-02
2 1:1.460737e-01 2:1.637239e-01
2 1:2.167608e-01 2:5.858748e-02
2 1:5.609957e-01 2:5.617978e-02
2 1:2.484819e-01 2:7.624398e-02
2 1:1.697666e-01 2:6.019262e-02
2 1:1.353042e-01 2:5.537721e-02
2 1:1.327587e-01 2:1.484751e-01
2 1:6.896424e-01 2:5.778491e-02
2 1:8.478539e-02 2:2.479936e-01
2 1:1.958092e-01 2:1.035313e-01
2 1:2.523981e-01 2:9.309791e-02
