1 1:1.725079e-01 2:1.380417e-01
1 1:2.688461e-01 2:8.507223e-02
2 1:5.484639e-01 2:6.019262e-02
1 1:9.653395e-02 2:6.821830e-02
1 1:2.954761e-01 2:5.939005e-02
2 1:9.467399e-01 2:5.136437e-02
1 1:1.233598e-01 2:1.613162e-01
2 1:6.502847e-01 2:5.778491e-02
1 1:1.405910e-01 2:1.075441e-01
1 1:1.916972e-01 2:4.975923e-02
1 1:2.694335e-01 2:5.939005e-02
1 1:1.533186e-01 2:1.075441e-01
1 1:9.810042e-02 2:1.934189e-01
1 1:8.830996e-02 2:1.059390e-01
1 1:2.052081e-01 2:8.186196e-02
1 1:3.134906e-01 2:8.426966e-02
1 1:1.689834e-01 2:1.653291e-01
1 1:2.095159e-01 2:5.216693e-02
1 1:1.178772e-01 2:1.741573e-01
2 1:6.925795e-01 2:4.975923e-02
1 1:1.584097e-01 2:1.492777e-01
2 1:6.874885e-01 2:6.179775e-02
1 1:8.635187e-02 2:7.142857e-02
1 1:9.810042e-02 2:2.720706e-01
1 1:1.580180e-01 2:1.380417e-01
1 1:2.529855e-01 2:8.025682e-02
1 1:1.415701e-01 2:1.260032e-01
1 1:1.783822e-01 2:1.380417e-01
1 1:4.104161e-01 2:6.340289e-02
1 1:2.704125e-01 2:1.340289e-01
1 1:3.544147e-01 2:7.303371e-02
1 1:1.766199e-01 2:6.741573e-02
1 1:9.026805e-02 2:2.030498e-01
1 1:2.363417e-01 2:1.179775e-01
1 1:9.457586e-02 2:2.544141e-01
1 1:9.242195e-02 2:2.431782e-01
2 1:8.351286e-01 2:5.698234e-02
2 1:6.814184e-01 2:6.420546e-02
1 1:2.018793e-01 2:5.136437e-02
1 1:7.832369e-02 2:1.075441e-01
2 1:6.714321e-01 2:6.581059e-02
2 1:5.406316e-01 2:6.019262e-02
1 1:2.230267e-01 2:5.216693e-02
1 1:9.829623e-02 2:2.648475e-01
1 1:2.038374e-01 2:1.565008e-01
1 1:2.289010e-01 2:5.457464e-02
1 1:2.807904e-01 2:6.902087e-02
2 1:8.081070e-01 2:4.975923e-02
1 1:2.467196e-01 2:4.895666e-02
2 1:5.136099e-01 2:5.377207e-02
1 1:1.725079e-01 2:1.428571e-01
1 1:1.981589e-01 2:7.945425e-02
2 1:6.583129e-01 2:5.216693e-02
1 1:7.871531e-02 2:3.009631e-01
2 1:7.350701e-01 2:5.216693e-02
2 1:4.370485e-01 2:7.062600e-02
1 1:1.699624e-01 2:1.372392e-01
2 1:9.389075e-01 2:5.136437e-02
2 1:5.282956e-01 2:7.223114e-02
2 1:7.667912e-01 2:6.179775e-02
1 1:2.259638e-01 2:5.216693e-02
2 1:6.322703e-01 2:5.858748e-02
1 1:7.734464e-02 2:2.215088e-01
2 1:5.698071e-01 2:5.778491e-02
1 1:2.120614e-01 2:5.136437e-02
1 1:2.455448e-01 2:7.624398e-02
2 1:5.351489e-01 2:5.537721e-02
2 1:7.767775e-01 2:5.296950e-02
2 1:8.625419e-01 2:5.216693e-02
2 1:5.557089e-01 2:5.457464e-02
1 1:2.792240e-01 2:5.216693e-02
1 1:8.928901e-02 2:2.592295e-01
2 1:5.138057e-01 2:6.019262e-02
1 1:2.582724e-01 2:5.457464e-02
2 1:4.816930e-01 2:9.069021e-02
2 1:6.085774e-01 2:5.377207e-02
1 1:1.860188e-01 2:7.624398e-02
2 1:4.386150e-01 2:7.544141e-02
1 1:5.541401e-02 2:3.691814e-01
2 1:8.799689e-01 2:5.537721e-02
1 1:1.652630e-01 2:7.784912e-02
1 1:1.711373e-01 2:9.791332e-02
1 1:1.274718e-01 2:1.235955e-01
1 1:8.752672e-02 2:1.869984e-01
2 1:4.630911e-01 2:7.945425e-02
1 1:2.897977e-01 2:1.155698e-01
1 1:2.531813e-01 2:5.056180e-02
2 1:9.277464e-01 2:5.457464e-02
2 1:4.861966e-01 2:6.340289e-02
1 1:2.841192e-01 2:4.815409e-02
1 1:1.774032e-01 2:8.025682e-02
1 1:2.710000e-01 2:7.865169e-02
1 1:6.383381e-02 2:4.534510e-01
1 1:2.913641e-01 2:4.975923e-02
2 1:4.634827e-01 2:6.500803e-02
2 1:9.804191e-01 2:5.296950e-02
2 1:6.185636e-01 2:5.617978e-02
1 1:1.764241e-01 2:8.587480e-02
1 1:1.251221e-01 2:7.303371e-02
1 1:3.268056e-01 2:6.661316e-02
1 1:1.055412e-01 2:1.532905e-01
1 1:1.783822e-01 2:5.056180e-02
1 1:6.657514e-02 2:3.017657e-01
1 1:2.755036e-01 2:5.136437e-02
1 1:1.120029e-01 2:1.171750e-01
1 1:1.985506e-01 2:1.356340e-01
1 1:2.134321e-01 2:9.309791e-02
1 1:2.251806e-01 2:5.296950e-02
1 1:1.899349e-01 2:5.056180e-02
1 1:1.519480e-01 2:1.589085e-01
1 1:4.166843e-01 2:6.741573e-02
1 1:3.659674e-01 2:7.704655e-02
1 1:2.314465e-01 2:1.091493e-01
1 1:4.131575e-02 2:1.179775e-01
